72	10	256	7485504	85571	805340	18,4304	0,939403	-0,164966	-18,2654	
72	10	512	7485504	149900	805340	18,4304	0,939403	-0,292673	-18,1377	
72	10	1024	7485504	254479	805340	18,4304	0,939403	-0,504456	-17,9259	
72	10	2048	7485504	421412	805340	18,4304	0,939403	-0,849748	-17,5806	
72	15	32	7485499	536	6886421	22,6598	0,997554	-0,00134276	-22,6584	
72	15	64	7485499	967	6886421	22,6598	0,997554	-0,00244153	-22,6573	
72	15	128	7485499	1711	6886421	22,6598	0,997554	-0,0043593	-22,6554	
72	15	256	7485499	3008	6886421	22,6598	0,997554	-0,0077369	-22,652	
72	15	512	7485499	5202	6886421	22,6598	0,997554	-0,0135209	-22,6462	
72	15	1024	7485499	9017	6886421	22,6598	0,997554	-0,0236808	-22,6361	
72	15	2048	7485499	15582	6886421	22,6598	0,997554	-0,0413537	-22,6184	
73	10	32	7021143	14200	783333	18,3733	0,938408	-0,0281927	-18,3451	
73	10	64	7021143	25917	783333	18,3733	0,938408	-0,0519335	-18,3214	
73	10	128	7021143	46451	783333	18,3733	0,938408	-0,0940964	-18,2792	
73	10	256	7021143	83057	783333	18,3733	0,938408	-0,170125	-18,2032	
73	10	512	7021143	145453	783333	18,3733	0,938408	-0,301759	-18,0716	
73	10	1024	7021143	247100	783333	18,3733	0,938408	-0,520475	-17,8529	
73	10	2048	7021143	409365	783333	18,3733	0,938408	-0,877111	-17,4962	
73	15	32	7021138	540	6466420	22,5681	0,997506	-0,00143445	-22,5667	
73	15	64	7021138	944	6466420	22,5681	0,997506	-0,0025325	-22,5656	
73	15	128	7021138	1650	6466420	22,5681	0,997506	-0,00447102	-22,5636	
73	15	256	7021138	2865	6466420	22,5681	0,997506	-0,00784453	-22,5603	
73	15	512	7021138	5008	6466420	22,5681	0,997506	-0,0138499	-22,5543	
73	15	1024	7021138	8770	6466420	22,5681	0,997506	-0,0244927	-22,5436	
73	15	2048	7021138	15433	6466420	22,5681	0,997506	-0,0435077	-22,5246	
82	10	32	7460467	30521	755127	17,9908	0,921358	-0,0528581	-17,9379	
82	10	64	7460467	53489	755127	17,9908	0,921358	-0,0939338	-17,8968	
82	10	128	7460467	92236	755127	17,9908	0,921358	-0,164495	-17,8263	
82	10	256	7460467	155624	755127	17,9908	0,921358	-0,282401	-17,7084	
82	10	512	7460467	258358	755127	17,9908	0,921358	-0,477646	-17,5131	
82	10	1024	7460467	417454	755127	17,9908	0,921358	-0,787878	-17,2029	
82	10	2048	7460467	664652	755127	17,9908	0,921358	-1,28193	-16,7088	
82	15	32	7460462	762	6535074	22,5365	0,99544	-0,0018644	-22,5347	
82	15	64	7460462	1424	6535074	22,5365	0,99544	-0,00350235	-22,533	
82	15	128	7460462	2606	6535074	22,5365	0,99544	-0,00645294	-22,5301	
82	15	256	7460462	4750	6535074	22,5365	0,99544	-0,0118452	-22,5247	
82	15	512	7460462	8484	6535074	22,5365	0,99544	-0,0213363	-22,5152	
82	15	1024	7460462	14914	6535074	22,5365	0,99544	-0,0378657	-22,4987	
82	15	2048	7460462	25775	6535074	22,5365	0,99544	-0,0661396	-22,4704	
83	10	32	7407494	49329	740118	17,8031	0,913103	-0,0813028	-17,7218	
83	10	64	7407494	82548	740118	17,8031	0,913103	-0,138693	-17,6644	
83	10	128	7407494	136310	740118	17,8031	0,913103	-0,233795	-17,5693	
83	10	256	7407494	221181	740118	17,8031	0,913103	-0,387825	-17,4153	
83	10	512	7407494	353067	740118	17,8031	0,913103	-0,633649	-17,1695	
83	10	1024	7407494	547970	740118	17,8031	0,913103	-1,0084	-16,7947	
83	10	2048	7407494	836452	740118	17,8031	0,913103	-1,57996	-16,2232	
83	15	32	7407489	1453	6302708	22,4401	0,993471	-0,00339468	-22,4367	
83	15	64	7407489	2671	6302708	22,4401	0,993471	-0,00628358	-22,4338	
83	15	128	7407489	4794	6302708	22,4401	0,993471	-0,0113757	-22,4287	
83	15	256	7407489	8439	6302708	22,4401	0,993471	-0,0202266	-22,4198	
83	15	512	7407489	14588	6302708	22,4401	0,993471	-0,0353614	-22,4047	
83	15	1024	7407489	24798	6302708	22,4401	0,993471	-0,0608611	-22,3792	
83	15	2048	7407489	41509	6302708	22,4401	0,993471	-0,103249	-22,3368	
