19 | 62	10	512	32	16	12	3	12	16040657	6918757	881189	1431236	19,4696	0,985846	-0,865301	-18,6043	19,2192	0,983642	19,2208	0,983347	0,499576	0,249576	31,3261
19 | 62	10	1024	64	16	12	3	12	16040657	6918757	881189	2860137	19,185	0,971437	-1,72956	-17,4554	18,8943	0,967012	18,8905	0,96645	0,540931	0,292606	30,8207
19 | 62	10	2048	64	32	12	3	12	16040657	6918757	881189	5717158	18,5961	0,941616	-3,45697	-15,1391	18,2253	0,932774	18,211	0,931688	0,61473	0,377892	56,4528
29 | 10	10	128	16	8	12	3	12	14557580	13434814	840731	449007	19,6119	0,996475	-0,22357	-19,3883	19,4361	0,995652	19,3655	0,995943	0,459458	0,211101	17,631
29 | 10	10	256	16	16	12	3	12	14557580	13434814	840731	882214	19,5454	0,993095	-0,440071	-19,1053	19,3576	0,991633	19,2868	0,991895	0,472424	0,223184	37,3734
29 | 10	10	512	32	16	12	3	12	14557580	13434814	840731	1748277	19,4116	0,9863	-0,873159	-18,5385	19,1998	0,983547	19,1283	0,983746	0,497577	0,247583	39,3769
29 | 10	10	1024	64	16	12	3	12	14557580	13434814	840731	3480053	19,1403	0,972514	-1,73966	-17,4007	18,8799	0,967161	18,807	0,967221	0,544836	0,296846	37,5014
29 | 10	10	2048	64	32	12	3	12	14557580	13434814	840731	6943210	18,5738	0,943728	-3,46761	-15,1062	18,2216	0,933438	18,145	0,933176	0,624862	0,390452	66,2973
29 | 40	10	128	16	8	12	3	12	14557580	13473535	967722	450606	19,8108	0,996308	-0,223416	-19,5874	19,4361	0,995652	19,7442	0,995696	0,469747	0,220662	15,715
29 | 40	10	256	16	16	12	3	12	14557580	13473535	967722	886415	19,7406	0,992778	-0,440658	-19,3	19,3576	0,991633	19,6585	0,991375	0,48222	0,232536	35,1657
29 | 40	10	512	32	16	12	3	12	14557580	13473535	967722	1757604	19,6	0,985707	-0,875736	-18,7243	19,1998	0,983547	19,4862	0,982683	0,507007	0,257056	34,6601
29 | 40	10	1024	64	16	12	3	12	14557580	13473535	967722	3499620	19,3135	0,9713	-1,74478	-17,5688	18,8799	0,967161	19,1369	0,965069	0,552389	0,305133	38,9316
29 | 40	10	2048	64	32	12	3	12	14557580	13473535	967722	6983284	18,7202	0,941461	-3,4816	-15,2386	18,2216	0,933438	18,4185	0,928841	0,632584	0,400162	69,3125
29 | 56	10	128	16	8	12	3	12	14557580	7235005	895375	352242	19,6989	0,996298	-0,223469	-19,4755	19,4361	0,995652	19,5261	0,995831	0,466737	0,217844	13,6301
29 | 56	10	256	16	16	12	3	12	14557580	7235005	895375	689648	19,6302	0,99282	-0,43922	-19,1909	19,3576	0,991633	19,4441	0,991647	0,478868	0,229315	29,233
29 | 56	10	512	32	16	12	3	12	14557580	7235005	895375	1364169	19,4912	0,985791	-0,870099	-18,6211	19,1998	0,983547	19,279	0,983227	0,501805	0,251808	30,1247
29 | 56	10	1024	64	16	12	3	12	14557580	7235005	895375	2712509	19,2098	0,97156	-1,73226	-17,4776	18,8799	0,967161	18,9446	0,966173	0,545496	0,297566	30,0926
29 | 56	10	2048	64	32	12	3	12	14557580	7235005	895375	5408722	18,6266	0,942066	-3,45485	-15,1718	18,2216	0,933438	18,2562	0,931067	0,622675	0,387724	52,2188
35 | 38	10	128	16	8	12	3	12	7451298	8249648	922982	247548	19,7454	0,996439	-0,219503	-19,5259	19,5675	0,9958	19,488	0,995828	0,466504	0,217626	10,5314
35 | 38	10	256	16	16	12	3	12	7451298	8249648	922982	492601	19,6758	0,992928	-0,437401	-19,2384	19,4848	0,991587	19,4079	0,991738	0,479017	0,229457	25,1946
35 | 38	10	512	32	16	12	3	12	7451298	8249648	922982	982581	19,5367	0,985908	-0,874197	-18,6625	19,3182	0,98311	19,2468	0,983503	0,50419	0,254208	22,1612
35 | 38	10	1024	64	16	12	3	12	7451298	8249648	922982	1962253	19,2526	0,971573	-1,74609	-17,5065	18,9805	0,965926	18,9203	0,96682	0,549752	0,302227	21,7137
35 | 38	10	2048	64	32	12	3	12	7451298	8249648	922982	3920859	18,6663	0,941985	-3,49026	-15,1761	18,2857	0,930567	18,2486	0,932497	0,631802	0,399174	36,2941
40 | 10	10	128	16	8	12	3	12	13473535	13434814	963098	422609	19,8072	0,996471	-0,219748	-19,5874	19,7442	0,995696	19,3655	0,995943	0,502323	0,252328	16,0085
40 | 10	10	256	16	16	12	3	12	13473535	13434814	963098	844141	19,7368	0,992931	-0,438883	-19,2979	19,6585	0,991375	19,2868	0,991895	0,513959	0,264154	35,4587
40 | 10	10	512	32	16	12	3	12	13473535	13434814	963098	1686913	19,5952	0,985805	-0,87714	-18,718	19,4862	0,982683	19,1283	0,983746	0,536579	0,287917	46,08
40 | 10	10	1024	64	16	12	3	12	13473535	13434814	963098	3372417	19,3072	0,97132	-1,75351	-17,5537	19,1369	0,965069	18,807	0,967221	0,579056	0,335306	37,4401
40 | 10	10	2048	64	32	12	3	12	13473535	13434814	963098	6743388	18,7112	0,941333	-3,50563	-15,2055	18,4185	0,928841	18,145	0,933176	0,655298	0,429416	66,8811
40 | 38	10	128	16	8	12	3	12	13473535	8249648	980025	342369	19,8303	0,996376	-0,219171	-19,6112	19,7442	0,995696	19,488	0,995828	0,462853	0,214233	14,8658
40 | 38	10	256	16	16	12	3	12	13473535	8249648	980025	682318	19,7587	0,992779	-0,437184	-19,3216	19,6585	0,991375	19,4079	0,991738	0,474887	0,225518	26,8842
40 | 38	10	512	32	16	12	3	12	13473535	8249648	980025	1362006	19,6146	0,985538	-0,873173	-18,7415	19,4862	0,982683	19,2468	0,983503	0,498164	0,248167	28,2511
40 | 38	10	1024	64	16	12	3	12	13473535	8249648	980025	2721070	19,3224	0,970853	-1,74534	-17,577	19,1369	0,965069	18,9203	0,96682	0,542011	0,293776	27,2423
40 | 38	10	2048	64	32	12	3	12	13473535	8249648	980025	5438767	18,7173	0,940452	-3,48837	-15,2289	18,4185	0,928841	18,2486	0,932497	0,619476	0,38375	49,7505
41 | 10	10	128	16	8	12	3	12	14782116	13434814	845863	460684	19,6189	0,996387	-0,227188	-19,3917	19,4269	0,995468	19,3655	0,995943	0,471958	0,222745	15,9277
41 | 10	10	256	16	16	12	3	12	14782116	13434814	845863	896836	19,5526	0,99302	-0,44369	-19,1089	19,3487	0,991462	19,2868	0,991895	0,484647	0,234883	34,9234
41 | 10	10	512	32	16	12	3	12	14782116	13434814	845863	1767985	19,4188	0,986226	-0,87582	-18,543	19,1918	0,983423	19,1283	0,983746	0,508697	0,258772	34,763
41 | 10	10	1024	64	16	12	3	12	14782116	13434814	845863	3509855	19,1477	0,972457	-1,74062	-17,4071	18,8739	0,967134	18,807	0,967221	0,554312	0,307262	35,5808
41 | 10	10	2048	64	32	12	3	12	14782116	13434814	845863	6993017	18,5811	0,94368	-3,46445	-15,1167	18,2198	0,933616	18,145	0,933176	0,631426	0,398699	66,2371
41 | 19	10	128	16	8	12	3	12	14782116	16040657	855274	499784	19,6333	0,996308	-0,223789	-19,4095	19,4269	0,995468	19,4592	0,995925	0,436176	0,19025	18,1222
41 | 19	10	256	16	16	12	3	12	14782116	16040657	855274	975312	19,5664	0,992913	-0,4394	-19,127	19,3487	0,991462	19,3795	0,991848	0,449734	0,20226	39,6342
41 | 19	10	512	32	16	12	3	12	14782116	16040657	855274	1925239	19,4313	0,986058	-0,869694	-18,5616	19,1918	0,983423	19,2192	0,983642	0,475157	0,225774	38,2647
41 | 19	10	1024	64	16	12	3	12	14782116	16040657	855274	3824337	19,1568	0,972131	-1,72994	-17,4269	18,8739	0,967134	18,8943	0,967012	0,522239	0,272734	38,2196
41 | 19	10	2048	64	32	12	3	12	14782116	16040657	855274	7621899	18,5891	0,943321	-3,45014	-15,139	18,2198	0,933616	18,2253	0,932774	0,605429	0,366544	68,5869
41 | 29	10	128	16	8	12	3	12	14782116	14557580	859258	488681	19,6291	0,995758	-0,221099	-19,408	19,4269	0,995468	19,4361	0,995652	0,444545	0,19762	16,5116
41 | 29	10	256	16	16	12	3	12	14782116	14557580	859258	939110	19,5586	0,992183	-0,431854	-19,1268	19,3487	0,991462	19,3576	0,991633	0,453265	0,205449	36,5221
41 | 29	10	512	32	16	12	3	12	14782116	14557580	859258	1838676	19,4194	0,985121	-0,855343	-18,5641	19,1918	0,983423	19,1998	0,983547	0,472869	0,223605	38,8434
41 | 29	10	1024	64	16	12	3	12	14782116	14557580	859258	3637058	19,1386	0,970877	-1,70382	-17,4348	18,8739	0,967134	18,8799	0,967161	0,511567	0,261701	36,6956
41 | 29	10	2048	64	32	12	3	12	14782116	14557580	859258	7232913	18,5547	0,941257	-3,39655	-15,1582	18,2198	0,933616	18,2216	0,933438	0,577932	0,334005	65,2673
41 | 40	10	128	16	8	12	3	12	14782116	13473535	966234	462283	19,8071	0,996231	-0,227128	-19,58	19,4269	0,995468	19,7442	0,995696	0,470672	0,221532	15,9529
41 | 40	10	256	16	16	12	3	12	14782116	13473535	966234	901037	19,7369	0,992701	-0,443999	-19,2929	19,3487	0,991462	19,6585	0,991375	0,482982	0,233271	34,9192
41 | 40	10	512	32	16	12	3	12	14782116	13473535	966234	1777312	19,5959	0,985609	-0,877373	-18,7185	19,1918	0,983423	19,4862	0,982683	0,50686	0,256907	38,9678
41 | 40	10	1024	64	16	12	3	12	14782116	13473535	966234	3529422	19,3103	0,971247	-1,74468	-17,5657	18,8739	0,967134	19,1369	0,965069	0,5522	0,304925	37,5779
41 | 40	10	2048	64	32	12	3	12	14782116	13473535	966234	7033091	18,7194	0,941522	-3,4783	-15,2411	18,2198	0,933616	18,4185	0,928841	0,632603	0,400187	63,9059
41 | 79	10	128	16	8	12	3	12	14782116	6886923	877847	361676	19,6675	0,996147	-0,22979	-19,4377	19,4269	0,995468	19,455	0,995676	0,476025	0,2266	11,839
41 | 79	10	256	16	16	12	3	12	14782116	6886923	877847	696280	19,5991	0,99268	-0,444691	-19,1544	19,3487	0,991462	19,3743	0,991545	0,487434	0,237592	25,7425
41 | 79	10	512	32	16	12	3	12	14782116	6886923	877847	1364414	19,4613	0,985703	-0,873776	-18,5876	19,1918	0,983423	19,2118	0,983229	0,50944	0,259529	26,7185
41 | 79	10	1024	64	16	12	3	12	14782116	6886923	877847	2700268	19,181	0,971507	-1,73116	-17,4499	18,8739	0,967134	18,8823	0,966368	0,550371	0,302908	26,621
41 | 79	10	2048	64	32	12	3	12	14782116	6886923	877847	5371023	18,5998	0,942068	-3,44344	-15,1564	18,2198	0,933616	18,2042	0,931664	0,622727	0,387789	48,3225
45 | 46	10	128	16	8	12	3	12	7649851	6885083	885173	229159	19,6863	0,996494	-0,219836	-19,4665	19,4377	0,995852	19,448	0,995877	0,493406	0,24345	8,34884
45 | 46	10	256	16	16	12	3	12	7649851	6885083	885173	455626	19,6183	0,993051	-0,437886	-19,1804	19,3586	0,991799	19,3673	0,991744	0,505316	0,255344	19,6576
45 | 46	10	512	32	16	12	3	12	7649851	6885083	885173	908490	19,4812	0,986112	-0,873923	-18,6073	19,1993	0,983638	19,2049	0,983427	0,528319	0,279121	20,183
45 | 46	10	1024	64	16	12	3	12	7649851	6885083	885173	1814068	19,2027	0,972012	-1,74587	-17,4568	18,8764	0,967096	18,8756	0,966565	0,571542	0,326661	18,228
45 | 46	10	2048	64	32	12	3	12	7649851	6885083	885173	3623792	18,6249	0,942764	-3,48659	-15,1383	18,2123	0,93307	18,1981	0,93187	0,647837	0,419693	33,7302
47 | 52	10	128	16	8	12	3	12	7161141	8323760	902931	242218	19,7159	0,996544	-0,21891	-19,497	19,5288	0,995829	19,4565	0,995922	0,47248	0,223237	8,77141
47 | 52	10	256	16	16	12	3	12	7161141	8323760	902931	484028	19,647	0,99306	-0,437126	-19,2098	19,4467	0,991644	19,3768	0,99184	0,484994	0,235219	18,7354
47 | 52	10	512	32	16	12	3	12	7161141	8323760	902931	967612	19,5089	0,986081	-0,87438	-18,6345	19,2814	0,983217	19,2163	0,983623	0,509934	0,260033	19,3455
47 | 52	10	1024	64	16	12	3	12	7161141	8323760	902931	1934709	19,2258	0,971774	-1,7464	-17,4794	18,9464	0,966135	18,8908	0,966964	0,554269	0,307214	19,1089
47 | 52	10	2048	64	32	12	3	12	7161141	8323760	902931	3867386	18,6411	0,94222	-3,48945	-15,1517	18,2575	0,931004	18,2213	0,932694	0,63381	0,401715	34,3888
56 | 62	10	128	16	8	12	3	12	7235005	6918757	866860	223297	19,6571	0,996535	-0,220483	-19,4366	19,5261	0,995831	19,4647	0,995824	0,402135	0,161712	8,26384
56 | 62	10	256	16	16	12	3	12	7235005	6918757	866860	445505	19,5891	0,993089	-0,440286	-19,1488	19,4441	0,991647	19,3837	0,991684	0,418593	0,17522	17,7237
56 | 62	10	512	32	16	12	3	12	7235005	6918757	866860	889874	19,4517	0,986124	-0,879481	-18,5723	19,279	0,983227	19,2208	0,983347	0,449291	0,201863	17,3571
56 | 62	10	1024	64	16	12	3	12	7235005	6918757	866860	1778111	19,1724	0,971964	-1,75718	-17,4152	18,9446	0,966173	18,8905	0,96645	0,504843	0,254867	16,8142
56 | 62	10	2048	64	32	12	3	12	7235005	6918757	866860	3553788	18,5949	0,942686	-3,51237	-15,0825	18,2562	0,931067	18,211	0,931688	0,601062	0,361276	31,5025
69 | 71	10	128	16	8	12	3	12	7836298	7783334	833818	245952	19,602	0,996573	-0,219995	-19,382	19,4677	0,995812	19,0686	0,996139	0,577773	0,333821	9,30775
69 | 71	10	256	16	16	12	3	12	7836298	7783334	833818	488164	19,5357	0,993205	-0,43714	-19,0986	19,388	0,991737	18,9949	0,992291	0,586724	0,344245	20,7933
69 | 71	10	512	32	16	12	3	12	7836298	7783334	833818	972369	19,402	0,986408	-0,871011	-18,531	19,2277	0,983535	18,8467	0,984548	0,604017	0,364837	20,7385
69 | 71	10	1024	64	16	12	3	12	7836298	7783334	833818	1940463	19,1303	0,972595	-1,73849	-17,3919	18,9027	0,966912	18,546	0,96884	0,637163	0,405977	20,4972
69 | 71	10	2048	64	32	12	3	12	7836298	7783334	833818	3875500	18,5682	0,944014	-3,47242	-15,0957	18,2343	0,932722	17,926	0,936448	0,698583	0,488019	37,256
72 | 73	10	128	16	8	12	3	12	7485504	7021143	871757	227863	19,6652	0,996533	-0,219283	-19,4459	19,5243	0,995836	19,4966	0,995854	0,3933	0,154685	8,47055
72 | 73	10	256	16	16	12	3	12	7485504	7021143	871757	455576	19,5968	0,993071	-0,438804	-19,158	19,4424	0,991657	19,4151	0,991693	0,409932	0,168045	19,0069
72 | 73	10	512	32	16	12	3	12	7485504	7021143	871757	910928	19,4591	0,986091	-0,877783	-18,5813	19,2775	0,983246	19,2512	0,983318	0,441312	0,194756	19,5719
72 | 73	10	1024	64	16	12	3	12	7485504	7021143	871757	1821287	19,179	0,971898	-1,7552	-17,4238	18,9432	0,966194	18,9191	0,966353	0,497897	0,247901	18,8934
72 | 73	10	2048	64	32	12	3	12	7485504	7021143	871757	3641233	18,5976	0,942437	-3,50752	-15,0901	18,2554	0,931117	18,2353	0,931426	0,593535	0,352284	34,4799
76 | 79	10	128	16	8	12	3	12	7226972	6886923	883360	250365	19,6715	0,995892	-0,244083	-19,4274	19,3558	0,994674	19,455	0,995676	0,515858	0,26611	7,90725
76 | 79	10	256	16	16	12	3	12	7226972	6886923	883360	468831	19,6036	0,992454	-0,46038	-19,1432	19,2787	0,990711	19,3743	0,991545	0,52643	0,277129	18,6228
76 | 79	10	512	32	16	12	3	12	7226972	6886923	883360	905056	19,4686	0,985622	-0,893946	-18,5747	19,124	0,982764	19,2118	0,983229	0,548397	0,300739	18,1395
76 | 79	10	1024	64	16	12	3	12	7226972	6886923	883360	1777192	19,1929	0,97166	-1,75917	-17,4337	18,8107	0,966665	18,8823	0,966368	0,588483	0,346312	18,812
76 | 79	10	2048	64	32	12	3	12	7226972	6886923	883360	3520664	18,6229	0,942808	-3,48933	-15,1336	18,1661	0,933536	18,2042	0,931664	0,661654	0,437786	32,8391
82 | 83	10	128	16	8	12	3	12	7460467	7407494	867644	259439	19,641	0,995652	-0,2337	-19,4073	19,4515	0,995818	19,3899	0,994721	0,469346	0,220286	9,58573
82 | 83	10	256	16	16	12	3	12	7460467	7407494	867644	488605	19,5724	0,992174	-0,447683	-19,1247	19,3721	0,991755	19,312	0,990722	0,479927	0,23033	19,4602
82 | 83	10	512	32	16	12	3	12	7460467	7407494	867644	945671	19,4381	0,985367	-0,878073	-18,56	19,2124	0,983578	19,1561	0,982727	0,503826	0,253841	19,3293
82 | 83	10	1024	64	16	12	3	12	7460467	7407494	867644	1859528	19,1642	0,971483	-1,73751	-17,4267	18,8886	0,967004	18,8403	0,966526	0,547469	0,299722	19,1575
82 | 83	10	2048	64	32	12	3	12	7460467	7407494	867644	3686402	18,5959	0,942673	-3,45363	-15,1422	18,2227	0,93291	18,1903	0,933182	0,623988	0,389361	34,9094
89 | 92	10	128	16	8	12	3	12	7252880	8734375	913248	251602	19,7314	0,996501	-0,22	-19,5114	19,5273	0,995749	19,5019	0,995894	0,465596	0,21678	9,7232
89 | 92	10	256	16	16	12	3	12	7252880	8734375	913248	501339	19,6625	0,993022	-0,438611	-19,2239	19,4454	0,99157	19,4212	0,991775	0,47874	0,229192	22,1652
89 | 92	10	512	32	16	12	3	12	7252880	8734375	913248	1000759	19,5234	0,985998	-0,875549	-18,6478	19,2804	0,983158	19,2589	0,983484	0,503757	0,253771	20,9634
89 | 92	10	1024	64	16	12	3	12	7252880	8734375	913248	1999198	19,2408	0,971725	-1,74899	-17,4918	18,946	0,966105	18,93	0,966692	0,550271	0,302798	20,9646
89 | 92	10	2048	64	32	12	3	12	7252880	8734375	913248	3995779	18,6553	0,942158	-3,49479	-15,1605	18,2576	0,931004	18,2532	0,932127	0,632417	0,399951	37,4776
96 | 98	10	128	16	8	12	3	12	8690638	6985375	918995	245173	19,7409	0,996526	-0,218814	-19,5221	19,4964	0,995894	19,5047	0,995848	0,490185	0,240281	10,1165
96 | 98	10	256	16	16	12	3	12	8690638	6985375	918995	490173	19,6718	0,993037	-0,43749	-19,2343	19,4158	0,991777	19,4231	0,99168	0,502296	0,252301	19,8801
96 | 98	10	512	32	16	12	3	12	8690638	6985375	918995	980090	19,5325	0,986007	-0,874777	-18,6577	19,2536	0,98349	19,2587	0,983288	0,525679	0,276338	19,7239
96 | 98	10	1024	64	16	12	3	12	8690638	6985375	918995	1959219	19,2492	0,971704	-1,74818	-17,501	18,925	0,966704	18,9258	0,966289	0,569001	0,323762	20,7718
96 | 98	10	2048	64	32	12	3	12	8690638	6985375	918995	3917103	18,6624	0,942083	-3,49396	-15,1684	18,2486	0,932151	18,2406	0,931303	0,64639	0,41782	36,5729
