41 | 40	10	256	16	16	12	2	12	14782116	13473535	966234	1073209	19,7006	0,990876	-0,520375	-19,1802	19,3115	0,989555	19,6116	0,989007	0,488951	0,239073	36,4709
41 | 40	10	512	32	16	12	2	12	14782116	13473535	966234	2135757	19,5192	0,981751	-1,03588	-18,4833	19,1105	0,979257	19,3915	0,977907	0,517872	0,268191	37,4564
41 | 40	10	1024	64	16	12	2	12	14782116	13473535	966234	4260124	19,1496	0,963162	-2,06629	-17,0833	18,7024	0,958344	18,9446	0,95537	0,571077	0,326129	37,3403
41 | 40	10	2048	64	32	12	2	12	14782116	13473535	966234	8507659	18,3794	0,924423	-4,12469	-14,2547	17,858	0,915075	18,0206	0,908777	0,66337	0,44006	70,4376
41 | 40	15	256	16	16	12	3	12	14782111	13473530	21574589	903704	24,0757	0,988213	-0,446645	-23,629	23,1898	0,987616	23,1924	0,987602	0,940516	0,884571	37,3525
41 | 79	10	128	16	8	12	2	12	14782116	6886923	877847	418758	19,652	0,995362	-0,262573	-19,3895	19,4114	0,994672	19,4328	0,99454	0,479545	0,229963	11,3032
41 | 79	10	256	16	16	12	2	12	14782116	6886923	877847	824181	19,564	0,990902	-0,517913	-19,0461	19,3115	0,989555	19,3296	0,989257	0,493415	0,243458	28,5967
41 | 79	10	512	32	16	12	2	12	14782116	6886923	877847	1634318	19,386	0,981888	-1,02767	-18,3583	19,1105	0,979257	19,1216	0,978611	0,519579	0,269963	29,0887
41 | 79	10	1024	64	16	12	2	12	14782116	6886923	877847	3254058	19,023	0,963501	-2,04623	-16,9768	18,7024	0,958344	18,6988	0,956977	0,567785	0,32238	28,4471
41 | 79	10	2048	64	32	12	2	12	14782116	6886923	877847	6492121	18,2677	0,925246	-4,08188	-14,1858	17,858	0,915075	17,8241	0,912211	0,653178	0,426642	54,4072
41 | 79	15	256	16	16	12	3	12	14782111	6886918	17255011	696227	23,759	0,988289	-0,445299	-23,3137	23,1898	0,987616	22,3302	0,988136	0,999498	0,998995	29,808
45 | 46	10	128	16	8	12	2	12	7649851	6885083	885173	275217	19,668	0,995568	-0,259659	-19,4084	19,4175	0,994817	19,4257	0,994734	0,496413	0,246426	8,34146
45 | 46	10	256	16	16	12	2	12	7649851	6885083	885173	549771	19,5801	0,991116	-0,518609	-19,0615	19,3163	0,989634	19,3225	0,989446	0,510577	0,260689	19,1079
45 | 46	10	512	32	16	12	2	12	7649851	6885083	885173	1098729	19,4031	0,982158	-1,03683	-18,3663	19,1125	0,979189	19,1145	0,978795	0,538197	0,289656	18,9176
45 | 46	10	1024	64	16	12	2	12	7649851	6885083	885173	2196115	19,0418	0,96387	-2,07196	-16,9699	18,6984	0,957977	18,6919	0,957157	0,58879	0,346674	18,9133
45 | 46	10	2048	64	32	12	2	12	7649851	6885083	885173	4390115	18,2901	0,925819	-4,14171	-14,1484	17,8415	0,914076	17,8171	0,912362	0,678804	0,460775	34,7796
45 | 46	15	256	16	16	12	3	12	7649846	6885078	12446176	465330	23,3071	0,988879	-0,447025	-22,8601	22,409	0,988296	22,3325	0,98836	0,967644	0,936335	19,1981
47 | 52	10	128	16	8	12	2	12	7161141	8323760	902931	293336	19,6961	0,995543	-0,25973	-19,4363	19,5061	0,994675	19,4346	0,9948	0,475083	0,225704	8,32722
47 | 52	10	256	16	16	12	2	12	7161141	8323760	902931	586566	19,6076	0,991069	-0,519524	-19,088	19,4012	0,989324	19,3326	0,989578	0,490583	0,240672	20,1731
47 | 52	10	512	32	16	12	2	12	7161141	8323760	902931	1172664	19,4283	0,98201	-1,03809	-18,3903	19,1899	0,978549	19,1271	0,979059	0,519472	0,269851	19,1413
